rendapc,anosestudo,idade,mfa,lnrendapc,urbana,homem,perpob
78126,5,46,1,11.266078,0,1,0
597918,11,48,0,13.3012085,1,1,0
962501,11,61,0,13.77729034,1,1,0
391668,16,70,0,12.87817001,1,1,0
600001,9,51,0,13.30468655,1,1,0
677890,15,22,0,13.42674065,1,0,0
234168,16,38,0,12.36379433,1,1,0
266668,16,39,0,12.49376011,1,1,0
412501,5,54,0,12.92999363,1,0,0
1441668,13,75,0,14.18131161,1,0,0
567501,16,48,0,13.24899769,1,1,0
1058334,1,67,0,13.87220669,1,0,0
200001,11,41,0,12.20607758,1,0,1
1275001,14,76,0,14.05845737,1,0,1
80001,0,87,0,11.28979397,0,0,1
191668,0,94,1,12.16351986,0,1,0
125001,3,66,0,11.73607731,0,1,1
178751,0,76,0,12.09374905,0,0,1
106251,4,51,1,11.57355976,0,1,1
180001,5,41,1,12.10071754,0,1,0
230834,4,55,1,12.34945393,0,1,0
116668,0,58,0,11.66708755,0,1,1
200001,8,32,0,12.20607758,0,1,1
208751,11,37,1,12.24889755,0,1,0
90001,5,67,0,11.40757561,0,1,1
44445,5,49,1,10.70200729,0,0,1
109584,0,69,0,11.60444641,0,0,1
450001,0,41,0,13.01700497,0,1,1
46668,0,78,0,10.75081444,0,1,1
111668,0,76,0,11.62328529,0,1,1
100001,8,24,0,11.51293564,0,0,1
115626,5,36,1,11.65811634,0,1,1
336668,11,78,0,12.72685242,0,1,1
11251,6,25,0,9.328212738,0,1,1
193334,0,94,0,12.17217445,0,0,1
150001,5,58,0,11.91839695,0,1,1
86334,0,33,1,11.36597919,0,0,1
400001,11,33,0,12.89922237,0,1,1
285834,5,55,0,12.56316662,0,1,0
164293,9,32,1,12.00940704,0,1,1
297501,0,45,0,12.60317326,0,1,1
117501,5,61,0,11.67420197,0,1,1
132001,0,76,0,11.79056454,0,1,1
133584,6,45,1,11.80248547,0,1,1
130834,0,59,1,11.78168488,0,1,1
194168,5,39,1,12.17647934,0,1,1
200001,6,46,0,12.20607758,0,1,1
73334,4,67,0,11.20277977,0,1,1
180001,0,66,1,12.10071754,0,0,1
144376,0,88,1,11.88017654,0,1,1
155001,9,37,1,11.95118713,0,1,1
285001,5,68,0,12.56024837,0,1,1
97918,0,79,0,11.49188614,0,1,1
96401,0,75,1,11.47627163,0,1,1
1838445,18,55,0,14.42443085,0,1,1
926668,3,62,0,13.73935032,0,0,0
142001,7,28,1,11.86358929,0,1,1
402501,0,74,0,12.90545273,0,1,1
183334,9,28,0,12.11906528,0,1,1
105001,1,38,1,11.56172562,0,1,1
21668,5,73,0,9.983592033,0,0,1
1206445,16,46,0,14.00318813,0,1,1
120456,0,48,1,11.69903946,0,0,0
112501,4,34,0,11.63071728,0,1,1
296001,9,49,0,12.59811783,1,1,0
400001,11,23,0,12.89922237,1,1,0
450001,11,45,0,13.01700497,1,0,0
506173,5,36,0,13.13463402,1,1,0
896834,11,41,0,13.70662594,1,1,1
150001,11,39,0,11.91839695,1,0,1
584445,0,89,0,13.27841759,1,1,0
916668,16,50,0,13.72850037,1,1,0
250001,3,45,0,12.4292202,1,1,0
421834,9,43,0,12.95236683,1,1,1
220001,11,51,0,12.30138779,0,0,0
1127168,13,39,0,13.93521881,0,1,1
266668,5,55,0,12.49376011,1,1,0
400001,0,51,0,12.89922237,1,1,1
543355,11,51,0,13.20551777,1,1,0
1223268,13,46,0,14.01703644,1,1,0
257501,3,81,1,12.45877934,1,0,1
359568,11,25,0,12.79265881,1,1,0
180430,11,40,1,12.10309792,0,1,1
482918,5,73,0,13.08760262,1,0,1
849368,5,46,0,13.65224743,1,1,1
526668,4,74,0,13.17432594,1,1,1
425001,11,25,0,12.9598465,0,1,0
206668,11,36,1,12.23886871,0,1,0
154319,3,60,1,11.94677734,0,0,1
203520,2,66,1,12.22351933,0,1,1
74168,5,42,0,11.21408844,1,0,1
100001,11,22,0,11.51293564,1,1,0
2200001,18,62,0,14.60396862,1,1,0
471351,16,47,0,13.06335831,1,1,0
140668,2,83,1,11.85415745,1,0,1
426876,7,59,1,12.96424866,1,1,1
259618,11,28,0,12.46696663,1,1,0
32501,5,30,1,10.38902569,1,0,0
105001,3,36,1,11.56172562,0,1,1
350001,5,22,0,12.76569176,0,1,0
100001,0,62,0,11.51293564,0,1,1
500001,5,44,0,13.122365,0,1,0
407501,0,76,0,12.917799,0,1,1
750001,5,48,0,13.52783012,0,1,0
186668,8,30,0,12.13708687,0,1,1
1127701,16,35,0,13.93569183,0,1,0
180001,7,53,0,12.10071754,1,0,1
860001,15,30,0,13.66468906,1,1,0
43612,0,47,1,10.68308735,0,1,1
297239,0,45,0,12.60229206,0,0,0
89445,8,42,0,11.40137959,0,1,1
195834,0,49,0,12.18502235,0,0,1
455001,0,86,0,13.02805519,0,1,1
75001,5,25,0,11.22525692,0,1,1
84001,7,24,0,11.33858395,0,1,1
866668,6,65,0,13.67241096,1,0,0
560001,11,57,0,13.23569393,1,1,1
69989,3,57,0,11.1560936,1,0,1
317801,11,40,0,12.66918087,1,1,1
750001,16,66,0,13.52783012,1,0,0
178572,5,94,0,12.09274673,1,1,0
117001,4,77,0,11.66993809,1,0,1
208334,4,96,0,12.2468977,1,0,1
447434,12,36,0,13.01128387,1,1,1
102715,0,66,0,11.53971386,1,1,1
300001,16,51,0,12.61154079,1,1,0
129168,12,36,0,11.7688694,1,0,1
103334,5,65,1,11.54572201,0,1,1
257501,11,28,0,12.45877934,0,1,1
135001,3,53,0,11.81303787,0,1,1
99287,0,66,0,11.50576973,0,0,1
116001,5,35,0,11.66135406,0,0,1
950001,11,46,0,13.76421833,1,0,1
132858,8,50,0,11.79703617,0,1,0
435557,5,66,0,12.98438072,1,0,1
53239,5,54,1,10.88254642,0,0,0
84168,11,30,1,11.34057045,0,1,1
130001,7,35,0,11.77529716,0,1,1
196001,11,46,1,12.18587494,0,1,0
224001,0,57,0,12.31940556,0,0,0
289801,1,61,1,12.57695007,0,0,1
275239,1,50,1,12.52539539,0,1,1
236668,0,72,1,12.37441349,0,1,1
521501,11,55,0,13.16446686,1,0,0
655890,6,48,0,13.39374828,1,1,1
113001,0,66,1,11.63515186,0,0,0
185314,3,46,1,12.12980652,0,0,1
212501,3,63,0,12.2667017,0,1,1
229668,11,23,0,12.34438992,1,1,1
108334,11,32,0,11.59297466,0,1,1
433772,6,41,0,12.9802742,1,1,0
248557,9,58,0,12.42342758,1,1,1
494751,11,45,0,13.11180973,1,1,0
297397,14,34,0,12.60282326,1,1,0
170001,3,58,0,12.04356003,0,1,1
50001,2,75,0,10.81979847,0,1,0
66668,5,58,0,11.10748005,0,0,1
266668,2,75,0,12.49376011,0,1,1
173334,7,54,0,12.06297588,0,1,1
640001,0,50,0,13.36922455,0,1,1
71668,7,28,0,11.17980003,0,1,1
60001,3,69,0,11.0021162,0,1,1
189168,8,26,1,12.15039063,0,1,0
65953,3,46,1,11.09669781,0,1,1
220001,11,30,1,12.30138779,0,0,0
320168,8,73,1,12.67660141,0,1,0
300834,5,60,0,12.61431408,0,1,0
60001,3,76,0,11.0021162,0,1,1
205001,11,30,0,12.23077011,0,1,0
151251,0,50,1,11.92669582,0,1,1
247501,2,71,0,12.41916943,0,0,1
162668,4,37,1,11.9994669,0,1,0
46876,3,53,1,10.75526142,0,1,0
193001,5,67,0,12.17045021,0,1,0
380001,2,61,0,12.847929,0,1,0
136251,1,34,0,11.82225418,0,1,1
262501,3,79,0,12.47801018,1,0,1
192001,12,22,0,12.16525555,1,0,0
558751,5,73,0,13.23345947,1,1,0
850001,3,69,1,13.6529932,1,1,0
384664,5,71,0,12.86012554,1,1,0
141668,9,46,0,11.86124134,1,1,0
1190375,11,56,0,13.98977852,1,1,0
246486,6,52,0,12.41506004,0,1,0
964168,12,60,0,13.77902126,1,0,0
310001,0,64,0,12.64433098,0,1,1
103334,0,73,0,11.54572201,0,0,1
122001,4,61,0,11.71178436,0,1,1
203890,11,33,1,12.22533607,0,1,0
27382,0,69,1,10.21764088,0,0,1
64287,0,66,0,11.07111263,0,1,1
464728,11,44,0,13.04920769,1,1,0
125557,12,32,1,11.74051476,1,0,0
130001,1,37,1,11.77529716,0,1,1
181834,2,48,1,12.11084938,0,1,1
57501,0,47,0,10.95955753,0,1,0
226572,0,54,1,12.33081818,0,1,0
154001,7,49,0,11.94471455,0,1,1
95001,4,45,1,11.46164227,0,1,1
110001,5,36,1,11.6082449,0,1,1
37501,3,74,0,10.53212261,0,1,1
266668,11,31,0,12.49376011,0,1,0
38959,0,59,0,10.57026482,0,1,1
70001,2,54,1,11.15626526,0,1,1
305001,4,45,0,12.62806988,0,1,0
108334,0,69,0,11.59297466,0,0,1
123334,0,74,1,11.72265148,0,1,1
241668,11,32,0,12.39531994,0,1,0
83334,14,30,0,11.33061218,0,1,0
200001,5,53,0,12.20607758,0,1,1
800001,0,47,0,13.59236813,0,0,0
196668,0,79,0,12.18927193,0,1,1
113453,7,30,1,11.63914394,0,1,0
275001,1,61,0,12.52453041,0,1,1
125001,7,40,0,11.73607731,0,0,0
206668,11,22,1,12.23886871,0,1,0
95001,5,51,0,11.46164227,0,1,1
45715,4,65,0,10.73018169,0,0,1
250001,0,80,0,12.4292202,0,1,1
148334,8,50,0,11.90722179,0,1,0
450001,11,44,0,13.01700497,0,1,0
787501,2,52,0,13.5766201,0,1,1
5955001,11,46,0,15.59974194,0,1,1
205001,1,66,0,12.23077011,0,1,0
642501,4,33,1,13.37312412,0,1,0
57144,2,63,0,10.95333004,0,1,1
129001,0,43,1,11.76757526,0,1,1
180626,2,55,1,12.10418415,0,1,0
243334,8,23,1,12.40219021,0,0,0
1150001,5,66,0,13.95527363,0,1,0
226251,2,39,1,12.32940006,0,1,1
225001,3,39,1,12.32386017,0,1,1
493751,4,41,1,13.10978699,0,0,1
850001,1,34,0,13.6529932,0,1,1
215001,7,34,0,12.27839756,0,1,1
1583334,6,23,0,14.27504349,0,1,0
305001,0,49,1,12.62806988,0,1,1
958334,5,45,0,13.77295208,0,1,1
337501,8,29,0,12.72932339,0,1,1
350001,4,32,1,12.76569176,0,1,0
535001,5,25,0,13.19002342,0,1,0
222501,3,31,0,12.31268692,0,1,1
313730,11,56,0,12.65628815,1,1,1
166668,0,41,0,12.02375889,0,1,1
219376,7,55,0,12.29854202,0,1,1
2506334,14,34,0,14.73433208,0,1,1
237501,5,69,0,12.37792683,0,0,1
220168,11,31,0,12.30214596,0,1,0
253890,13,36,0,12.44465637,0,0,1
4750001,14,46,0,15.37365532,0,1,1
520001,5,32,0,13.16158581,0,1,1
376297,5,43,0,12.83813381,1,1,1
1222501,11,42,0,14.01640892,1,0,0
108612,5,70,1,11.59553719,0,1,1
136934,0,66,1,11.8272543,0,0,1
172501,5,62,1,12.05815792,0,1,1
139168,0,64,0,11.84343719,0,1,1
134584,0,90,0,11.80994415,0,0,1
172501,3,37,1,12.05815792,0,1,1
203001,2,46,0,12.22096634,0,1,1
87501,4,43,0,11.37940598,0,1,1
112501,5,46,0,11.63071728,0,1,1
476668,4,46,0,13.07457542,0,1,1
41668,5,46,0,10.63748837,0,1,1
246876,10,34,1,12.41664124,0,1,1
88572,2,69,1,11.39157104,0,0,1
127668,3,50,1,11.7571888,0,1,1
275001,8,30,0,12.52453041,0,1,0
103126,5,38,1,11.54370689,0,1,1
150001,0,28,0,11.91839695,0,1,1
96001,3,33,1,11.47211361,0,1,1
80834,5,44,0,11.30015278,0,0,1
175001,11,35,1,12.07254696,0,1,1
203334,5,31,1,12.22260475,0,1,1
305001,0,69,0,12.62806988,0,1,1
197501,0,63,1,12.19349861,0,1,1
218126,0,58,1,12.29282856,0,1,1
121001,9,17,1,11.70355415,0,1,1
199168,4,44,1,12.2019043,0,1,1
211251,0,43,0,12.26080227,0,0,1
180001,3,38,0,12.10071754,0,1,1
372501,10,16,1,12.8279953,0,1,1
329445,0,77,0,12.70516491,0,1,1
103501,11,36,1,11.54733658,0,1,1
86001,0,66,0,11.36211395,0,1,1
77439,0,65,1,11.25724602,0,0,1
1327701,16,36,0,14.09895897,1,1,0
3500001,11,63,0,15.06827354,1,1,0
2766668,21,53,0,14.83315468,1,1,0
3895834,19,73,0,15.1754179,1,1,0
4915626,21,64,0,15.40792942,1,1,0
350001,13,29,0,12.76569176,1,1,0
333334,5,57,0,12.71689987,0,1,0
135001,5,55,1,11.81303787,0,0,0
260647,0,64,0,12.47092247,0,1,1
196251,11,33,1,12.18715,0,0,0
750001,5,53,0,13.52783012,0,1,1
179168,5,33,0,12.09607887,0,0,0
170557,9,21,1,12.04682446,0,0,0
150001,0,50,0,11.91839695,0,1,1
259751,3,41,1,12.46747875,0,1,1
196876,11,30,0,12.19032955,0,1,0
95001,0,43,1,11.46164227,0,0,1
534445,0,71,0,13.18898392,1,0,0
1500001,16,48,0,14.22097588,1,0,0
1,11,26,0,0,0,1,1
66668,11,18,0,11.10748005,0,0,0
642644,1,47,1,13.37334633,1,1,0
489584,13,27,0,13.10131168,1,1,1
800001,11,32,0,13.59236813,1,1,0
757501,4,86,0,13.53777981,1,0,1
141807,5,66,0,11.86222267,0,1,0
76251,0,62,0,11.241786,0,1,1
25001,4,31,1,10.12667084,0,1,1
146001,7,36,0,11.89136887,0,1,1
170001,0,48,0,12.04356003,0,1,1
95001,3,76,0,11.46164227,0,0,1
70001,0,72,0,11.15626526,0,1,1
91668,4,84,0,11.42592907,0,0,0
79546,3,41,0,11.284091,0,0,0
195834,4,74,0,12.18502235,0,0,1
82168,9,25,1,11.31652164,0,1,0
224168,5,66,0,12.32015133,0,0,0
390001,6,49,0,12.87390423,0,1,0
134418,7,21,0,11.8087101,0,0,1
167334,5,34,1,12.02774715,0,0,0
580652,11,42,0,13.27190685,1,1,0
1005626,14,51,0,13.82112122,1,0,0
218334,16,31,0,12.29378128,1,1,0
241631,7,39,1,12.39516735,1,0,0
934668,11,65,0,13.74794674,1,1,0
139168,0,86,0,11.84343719,1,1,1
176668,5,63,1,12.08202744,1,1,1
191558,11,49,0,12.16294575,1,1,1
78334,2,48,0,11.26873684,1,1,0
142966,11,49,1,11.87036228,1,1,0
210001,11,49,0,12.25486755,1,1,0
266668,2,55,0,12.49376011,1,1,0
927223,14,69,0,13.73994923,1,1,0
130001,0,53,0,11.77529716,1,1,1
1248334,11,25,0,14.03732014,1,1,0
415001,4,51,0,12.93603611,1,0,1
183001,7,25,1,12.11724663,0,1,1
235001,5,42,0,12.36734486,0,1,0
485001,14,55,0,13.09190655,0,1,1
182001,4,42,1,12.11176777,0,1,1
268334,0,71,0,12.4999876,1,1,1
218334,0,76,0,12.29378128,1,1,1
150001,1,39,0,11.91839695,0,1,1
190001,0,50,0,12.1547842,0,1,0
375001,0,60,0,12.83468437,0,1,1
321818,11,32,1,12.68174171,1,1,0
181001,5,56,0,12.10625744,1,0,0
216668,5,48,0,12.28612137,1,1,1
241430,8,42,1,12.39433479,1,0,0
557781,11,44,0,13.23172188,1,1,0
52501,0,63,0,10.86858749,1,0,1
751543,11,52,0,13.52988338,1,1,1
620001,11,49,0,13.33747673,1,1,0
202501,5,41,0,12.21850014,0,1,1
426668,0,33,0,12.96376133,0,1,1
109418,1,60,1,11.60293102,0,1,1
62501,4,68,0,11.04293823,1,0,0
202223,5,54,0,12.21712589,1,1,1
62501,0,80,0,11.04293823,1,0,0
766709,11,60,0,13.54986286,1,1,0
164168,8,59,0,12.00864601,1,0,1
123751,3,49,1,11.72602654,1,0,1
99168,11,30,1,11.50457096,1,0,1
916668,14,60,0,13.72850037,1,0,0
193751,7,53,0,12.1743288,1,0,1
790001,0,67,0,13.57978916,1,1,1
630376,9,62,0,13.35407162,1,1,0
216668,8,47,0,12.28612137,1,1,1
320001,4,57,1,12.67607975,0,1,1
240001,2,41,1,12.38839817,1,1,0
260001,0,66,0,12.46844101,0,1,1
214908,3,53,0,12.27796555,1,0,1
1233334,0,66,0,14.02523136,1,1,1
310001,5,38,0,12.64433098,0,1,1
266668,6,35,0,12.49376011,0,1,0
84001,6,51,1,11.33858395,1,1,1
281668,0,72,0,12.5484848,1,1,1
158334,5,85,0,11.9724617,1,0,1
1075001,1,76,0,13.88783169,0,1,1
311668,0,71,0,12.64969349,0,1,0
400001,12,22,0,12.89922237,1,0,1
366668,5,63,0,12.81221199,1,0,1
400001,14,28,0,12.89922237,0,1,1
220001,5,53,0,12.30138779,1,1,1
407668,5,62,0,12.91820812,1,1,0
525001,1,70,0,13.17115498,0,1,1
525001,3,74,0,13.17115498,0,1,1
158401,7,34,1,11.97288513,0,1,0
65001,0,78,1,11.08215809,1,0,1
2260001,11,69,0,14.63087559,1,1,1
248890,11,24,0,12.42476654,0,1,0
194001,11,33,1,12.17561817,1,1,1
325001,0,52,0,12.69158363,0,1,0
445001,11,55,0,13.00583172,1,1,0
187001,6,20,0,12.13886929,0,1,0
302001,0,57,0,12.618186,0,1,1
800001,2,67,0,13.59236813,0,0,1
808723,14,49,0,13.6032114,0,1,0
432001,11,49,0,12.97618294,0,1,1
347834,0,78,1,12.75948048,0,0,1
330001,5,24,1,12.70685101,0,1,0
277501,0,81,0,12.53357983,0,0,0
185637,11,51,1,12.13154888,0,0,0
224376,13,37,0,12.3210783,0,1,0
316001,11,27,1,12.66350079,0,1,1
1180001,11,86,0,13.9810257,0,1,0
100001,11,24,0,11.51293564,0,1,0
286480,11,47,1,12.56542397,0,1,0
288392,11,31,0,12.57207584,0,1,0
450001,0,88,0,13.01700497,0,0,0
78334,14,29,0,11.26873684,0,0,1
95001,11,27,1,11.46164227,0,1,1
218751,4,41,0,12.29568958,0,1,1
355001,5,80,0,12.77987576,0,0,1
400834,11,53,0,12.90130234,0,1,1
270001,11,49,1,12.50618076,0,1,1
365001,5,74,0,12.80765533,0,1,1
402501,6,69,0,12.90545273,0,0,1
1666668,16,38,0,14.32633686,0,1,0
1662001,11,62,0,14.32353306,0,1,0
595834,11,29,0,13.29771709,1,1,0
311834,1,68,1,12.65022659,0,1,0
124945,3,54,0,11.73562908,0,1,1
425001,0,64,0,12.9598465,1,1,0
76668,3,56,0,11.24724007,0,0,0
487501,11,36,0,13.09704781,1,1,1
275001,3,27,0,12.52453041,1,1,1
350001,1,50,0,12.76569176,0,1,1
189168,0,55,0,12.15039063,0,0,1
83501,1,28,0,11.33261395,0,1,0
155001,5,51,0,11.95118713,0,0,1
571430,0,44,0,13.25589752,0,1,1
241668,0,71,0,12.39531994,0,1,1
354445,0,89,0,12.77830887,0,0,1
125001,6,36,0,11.73607731,0,1,1
291112,5,18,0,12.58146381,1,1,0
406728,0,58,0,12.91590023,1,1,0
1045827,7,55,0,13.86031818,1,0,1
356001,5,48,0,12.78268909,1,1,1
386392,11,45,0,12.86460781,1,1,0
264166,11,33,1,12.48433304,1,1,1
2000001,9,42,0,14.50865841,1,0,0
400001,11,64,0,12.89922237,1,1,0
1050001,5,73,0,13.86430168,1,0,0
780557,0,62,0,13.56776333,1,0,1
816668,4,64,0,13.61298752,1,0,0
215279,4,68,1,12.27968979,1,0,0
263751,11,46,1,12.48276043,0,1,1
1300001,16,55,0,14.07787514,0,1,0
587501,8,58,0,13.28363323,1,1,0
2866668,5,72,0,14.86866093,0,1,0
425668,11,51,0,12.96141529,0,0,1
413855,7,57,0,12.93327141,0,1,0
555719,7,52,0,13.22801781,0,1,0
2000001,11,48,0,14.50865841,0,1,0
234001,11,44,0,12.36308098,0,0,0
1873334,20,44,0,14.44323063,0,1,1
220001,0,75,0,12.30138779,0,1,1
366625,8,57,0,12.81209469,0,1,0
356959,11,38,1,12.78537655,0,1,0
489445,7,44,1,13.10102749,0,0,1
432501,9,46,1,12.97733974,0,1,0
229834,11,22,0,12.3451128,0,0,0
282918,0,79,1,12.55291271,0,1,1
283334,11,52,0,12.55438137,0,1,0
1000001,8,60,0,13.8155117,0,0,0
219626,11,33,1,12.29968166,0,1,0
160251,5,39,1,11.98449707,0,1,0
433751,8,39,1,12.98022556,0,0,1
184853,11,55,1,12.12731647,0,1,0
176251,11,39,1,12.07966423,0,1,0
213751,2,51,0,12.2725668,0,1,1
471692,5,50,1,13.06408119,0,1,1
123668,11,27,1,11.7253561,0,1,0
414293,11,30,1,12.93432903,0,1,0
186001,2,53,0,12.13350773,0,1,0
350001,5,38,0,12.76569176,0,1,1
1200001,7,37,0,13.99783325,0,1,0
491251,8,41,0,13.10471058,0,1,0
147501,0,64,1,11.90159035,0,1,1
136668,3,43,1,11.82530975,0,1,0
151390,5,31,0,11.92761421,0,1,1
236001,11,41,1,12.37159157,0,0,0
171251,4,42,0,12.0508852,0,1,1
170626,5,40,1,12.04722977,0,0,1
153612,0,70,1,11.9421854,0,0,1
233334,6,44,0,12.36022663,0,0,0
208801,0,56,1,12.24913692,0,1,1
246906,5,44,0,12.41676331,0,0,1
217918,7,44,1,12.29187393,0,1,0
1242788,5,47,0,14.03286743,1,1,0
242918,3,32,1,12.40047932,0,0,0
261390,9,45,1,12.47376919,0,0,0
340001,0,82,0,12.73670387,0,0,1
221355,2,57,0,12.30752277,0,0,1
149168,0,76,0,11.91282845,0,1,1
188334,2,32,1,12.14597225,0,1,0
236251,0,45,0,12.37265015,0,1,0
30001,1,30,0,10.30898571,0,1,1
524168,5,50,0,13.16956711,0,1,1
254287,0,64,0,12.44621849,0,0,1
131668,11,35,1,11.78803921,0,1,1
492501,5,76,0,13.10725212,0,1,1
800001,5,43,0,13.59236813,0,1,0
712223,5,49,0,13.4761467,0,1,1
266668,12,22,0,12.49376011,0,0,1
170634,11,48,1,12.0472765,0,0,1
215001,5,76,0,12.27839756,0,1,1
129445,12,37,1,11.77101135,0,1,0
200001,8,33,0,12.20607758,0,1,1
286463,11,35,0,12.56536484,0,1,1
390765,6,57,1,12.87586117,0,0,1
469728,14,29,0,13.05990887,0,0,1
431668,11,57,0,12.97541237,0,0,1
259168,13,29,0,12.4652319,0,1,1
6795834,14,52,0,15.73182011,0,1,0
660001,14,37,0,13.39999676,1,0,0
245251,11,36,0,12.41003704,0,1,0
103334,5,35,1,11.54572201,0,0,1
280626,5,48,0,12.54477787,0,1,1
201201,9,28,0,12.21205997,0,1,0
471876,1,56,0,13.06447124,0,1,1
118751,11,54,0,11.68478394,0,0,0
396001,5,39,1,12.8891716,0,1,0
412501,16,38,0,12.92999363,0,1,0
520001,13,42,0,13.16158581,0,0,1
940168,0,45,0,13.75381374,0,1,0
122501,0,72,0,11.71587467,0,1,1
249584,4,51,0,12.42755127,0,1,0
165001,11,27,0,12.01370716,0,1,1
514584,2,37,0,13.15111446,0,1,0
608751,5,42,0,13.31916428,0,1,0
154001,1,40,0,11.94471455,0,1,1
5040001,16,47,0,15.43291664,1,1,1
13466668,16,48,0,16.41572762,1,0,0
779001,16,45,0,13.56576729,1,0,1
396668,0,69,0,12.89085484,0,1,1
274376,4,42,1,12.52225494,0,1,1
600001,4,69,0,13.30468655,0,1,1
525001,5,75,0,13.17115498,0,1,1
169001,7,33,1,12.03765965,0,1,1
383334,4,35,0,12.8566618,0,1,1
900001,3,66,0,13.71015072,0,1,1
362134,4,45,1,12.7997694,0,1,1
66668,5,52,0,11.10748005,0,1,1
1866334,5,45,0,14.4394865,0,1,1
235418,11,22,0,12.36911774,0,0,1
113334,5,41,0,11.6380949,0,1,1
100001,3,21,0,11.51293564,0,1,1
304168,4,45,0,12.62533569,0,1,1
333334,6,29,0,12.71689987,0,1,1
664445,0,65,0,13.40670776,0,1,1
201043,7,34,1,12.21127415,0,0,0
313334,0,77,0,12.65502453,0,1,1
162263,0,72,0,11.99697399,0,1,1
118751,4,79,1,11.68478394,0,0,0
117501,11,39,0,11.67420197,0,1,1
300001,0,58,0,12.61154079,0,1,1
77668,2,76,1,11.26019859,0,1,0
225001,5,47,1,12.32386017,0,1,1
87084,11,37,1,11.37462807,0,0,0
350001,11,53,0,12.76569176,0,1,0
416668,18,43,1,12.94004536,0,1,0
333334,0,64,0,12.71689987,0,1,1
71001,0,72,0,11.17044926,0,1,0
93890,3,83,1,11.44987869,0,1,0
739584,11,48,0,13.51384354,0,1,0
177779,5,76,0,12.08829689,0,0,0
179980,5,34,1,12.1006012,0,1,0
84001,2,59,1,11.33858395,0,0,0
43057,11,19,0,10.67028046,0,1,0
495953,4,64,1,13.11423683,0,1,0
80001,0,37,0,11.28979397,0,1,0
725001,11,48,0,13.49392796,0,1,0
380001,5,52,0,12.847929,0,1,0
137001,11,44,1,11.82774353,0,1,1
135626,5,40,1,11.81765652,0,1,0
200001,0,66,0,12.20607758,0,1,1
983334,11,34,0,13.79870415,0,1,0
100001,5,42,0,11.51293564,0,1,0
61876,3,63,1,11.03288746,0,1,0
275001,11,44,0,12.52453041,0,1,1
118334,0,51,1,11.68126678,0,1,1
568751,10,19,1,13.25119781,0,1,1
121112,5,49,0,11.70447063,0,1,1
3044168,17,57,0,14.92873859,0,0,0
550001,5,40,0,13.21767521,0,1,0
250279,0,82,0,12.43033123,0,1,1
190001,0,64,0,12.1547842,0,1,1
3300001,17,71,0,15.00943375,0,1,1
162501,3,64,0,11.99843979,0,1,1
266668,7,73,0,12.49376011,0,1,0
