rendapc,anosestudo,idade,mfa,lnrendapc,urbana,homem,perpob
525001,17,53,0,13.17115498,0,1,1
175001,11,41,0,12.07254696,1,1,0
65834,7,22,0,11.09489155,1,1,1
127779,5,68,0,11.75805759,1,0,1
120001,0,68,0,11.69525528,1,1,1
140001,11,38,0,11.84940529,1,1,0
350001,5,61,0,12.76569176,1,1,0
256251,11,63,1,12.45391273,1,1,0
101001,10,25,0,11.52288532,1,1,1
211251,9,74,0,12.26080227,1,1,0
193334,5,63,0,12.17217445,1,1,1
66668,11,39,0,11.10748005,1,0,1
25001,12,21,0,10.12667084,1,0,1
211223,11,34,1,12.26066971,1,1,1
350001,9,42,0,12.76569176,1,1,0
309751,6,39,0,12.64352417,1,0,0
311668,13,41,0,12.64969349,1,0,1
173001,8,53,0,12.06105232,1,0,0
200001,11,25,0,12.20607758,1,1,0
557501,11,46,1,13.23121929,1,0,0
670096,18,48,0,13.41517639,1,1,0
467501,8,37,1,13.05515671,1,0,0
233334,5,33,0,12.36022663,1,1,0
222223,5,58,0,12.31143665,1,1,0
528668,1,76,0,13.17811584,1,0,0
1485334,11,46,0,14.21115017,1,0,0
69168,2,36,0,11.14429379,1,1,1
50001,5,57,0,10.81979847,1,0,0
425001,0,70,0,12.9598465,0,1,1
100001,3,56,0,11.51293564,0,1,0
250001,16,50,0,12.4292202,1,1,0
76876,9,43,0,11.24994946,0,1,0
1350001,15,44,0,14.11561584,0,0,0
117501,8,31,0,11.67420197,1,1,1
121251,8,26,1,11.7056179,1,0,0
154168,0,70,1,11.94579792,1,0,1
97834,7,33,1,11.49102783,0,1,0
185001,9,34,0,12.12811661,1,1,1
511751,11,35,1,13.14559364,0,1,1
16668,11,37,0,9.721245766,0,1,1
200001,11,36,0,12.20607758,0,1,0
325001,4,59,0,12.69158363,0,1,0
150001,5,61,0,11.91839695,0,1,1
150001,5,76,0,11.91839695,0,1,0
800001,3,74,0,13.59236813,0,1,1
160001,6,59,0,11.98293495,0,1,0
58797,4,64,1,10.98184586,0,1,0
31819,5,54,0,10.36781883,0,0,1
255001,9,49,1,12.44902229,0,1,1
197501,16,34,0,12.19349861,1,0,0
540001,6,46,0,13.19932652,1,1,0
105418,6,37,1,11.56568909,1,0,1
1106876,5,61,1,13.91705227,0,1,0
366668,11,56,0,12.81221199,1,1,0
240001,1,57,0,12.38839817,0,0,0
78001,5,61,0,11.26447678,0,1,1
59287,2,59,1,10.99014568,0,1,0
1695001,16,48,0,14.34319401,1,1,0
550001,4,65,0,13.21767521,1,1,0
925001,15,59,0,13.73754978,1,0,0
1500001,13,60,0,14.22097588,1,1,0
806851,11,42,0,13.60089397,1,1,0
325001,7,65,0,12.69158363,1,1,1
1025001,11,51,0,13.84020424,1,1,1
1579445,23,36,0,14.27258396,1,1,0
1050001,4,76,0,13.86430168,1,1,0
1600001,16,25,0,14.28551483,1,1,0
1040001,17,68,0,13.85473251,1,1,0
350001,16,74,0,12.76569176,1,0,0
1826668,16,35,0,14.41800404,1,1,0
1933334,16,47,0,14.47475624,1,1,0
2188890,17,63,0,14.59890556,1,1,0
225001,5,65,0,12.32386017,1,0,1
1875001,16,47,0,14.44411945,1,1,0
315001,11,26,1,12.66033077,1,1,0
991668,11,73,0,13.80714321,1,1,0
460834,5,64,0,13.04079342,1,1,1
350001,15,52,0,12.76569176,1,0,0
233334,5,48,0,12.36022663,1,0,0
112501,3,80,0,11.63071728,1,0,0
3754168,16,62,0,15.13837719,1,0,0
116668,11,75,0,11.66708755,1,1,0
850001,11,49,0,13.6529932,1,1,0
75001,0,68,0,11.22525692,0,0,1
48334,4,55,0,10.78589058,0,1,0
146668,0,57,1,11.89592648,0,0,1
177779,3,53,0,12.08829689,0,1,1
203001,4,37,1,12.22096634,0,1,0
53930,11,39,1,10.89544201,0,1,0
77301,5,30,1,11.25546265,0,1,0
300001,0,59,0,12.61154079,0,1,1
316668,9,29,0,12.66560936,1,1,0
180001,11,40,1,12.10071754,0,1,1
222501,0,63,0,12.31268692,0,1,0
133334,2,47,1,11.80061245,0,1,1
433334,0,62,0,12.97926426,0,1,0
212501,5,75,0,12.2667017,0,0,1
698334,5,63,0,13.45645237,0,1,0
95001,11,25,0,11.46164227,0,1,1
283334,3,66,0,12.55438137,0,0,1
96390,0,50,1,11.47615814,0,1,0
52144,5,48,0,10.86176395,0,0,0
615445,13,27,0,13.33010101,1,0,0
950001,13,25,0,13.76421833,0,0,0
2286676,15,23,0,14.6426096,1,0,0
300001,8,26,0,12.61154079,0,1,0
164834,0,76,0,12.01269436,0,1,0
146668,5,24,1,11.89592648,0,0,1
511251,11,36,0,13.14461613,1,1,1
312501,13,52,0,12.65236282,1,0,1
204168,13,23,0,12.22669888,1,1,0
150834,0,59,0,11.92393494,1,0,1
249001,2,30,1,12.42521191,1,1,1
190418,11,50,0,12.1569767,0,0,0
116079,11,35,0,11.66202641,0,1,1
62084,6,51,1,11.03624344,0,0,0
111001,11,39,0,11.61729431,0,1,0
3050001,5,80,0,14.93065262,1,0,1
216668,8,33,1,12.28612137,1,1,1
2038834,13,55,0,14.5278883,1,0,0
2433980,11,43,0,14.70503807,0,1,1
200001,2,56,0,12.20607758,0,1,1
550001,3,62,0,13.21767521,0,1,1
71668,9,65,0,11.17980003,0,1,1
630001,0,56,0,13.35347652,0,1,1
450001,9,23,0,13.01700497,0,1,1
155557,0,69,0,11.95476723,0,1,0
250001,5,56,0,12.4292202,1,0,0
608057,11,38,0,13.31802368,1,1,1
1835001,11,71,0,14.42255592,1,0,0
317501,2,65,0,12.66823578,0,1,1
300001,2,38,0,12.61154079,0,1,1
875001,0,41,0,13.68198013,0,1,1
740001,0,62,0,13.51440716,0,1,0
533334,3,52,0,13.186903,0,1,1
485834,11,52,0,13.09362221,0,1,1
1033334,0,66,0,13.84830093,0,1,0
1200001,11,33,0,13.99783325,0,1,1
856390,4,69,0,13.66048145,0,1,1
343134,7,33,1,12.74587631,0,1,1
208543,2,75,0,12.24790096,0,1,1
112001,0,59,0,11.62626266,0,1,1
1040001,4,35,0,13.85473251,0,1,1
92751,0,72,0,11.43767357,0,1,1
12000001,14,58,0,16.30041695,1,1,0
350001,11,53,0,12.76569176,0,1,1
151390,0,64,1,11.92761421,0,1,1
101251,5,43,1,11.5253582,0,1,1
390001,3,71,0,12.87390423,0,1,0
150001,2,56,0,11.91839695,0,1,1
72223,5,48,1,11.18751431,0,1,1
108612,0,51,0,11.59553719,0,1,1
73334,9,22,0,11.20277977,0,1,1
102084,7,44,1,11.53355122,0,1,1
194168,4,75,0,12.17647934,0,1,1
82223,2,47,0,11.31719017,0,1,1
132501,7,44,1,11.79434586,0,1,1
137293,5,71,1,11.82987213,0,1,1
203334,5,47,1,12.22260475,0,1,1
124763,3,55,1,11.73417091,0,1,0
241112,11,23,1,12.39301682,0,1,1
87001,8,34,1,11.37367535,0,1,1
78334,0,89,0,11.26873684,0,1,1
53855,4,41,1,10.8940506,0,1,1
146112,5,46,1,11.89212894,0,1,1
174445,5,75,0,12.06936455,0,1,1
1080001,7,44,1,13.89247227,0,1,1
240001,3,61,0,12.38839817,0,1,1
213245,5,53,1,12.27019691,0,1,1
245001,9,40,0,12.40901756,0,1,1
165001,3,92,0,12.01370716,0,1,1
136001,0,59,1,11.8204174,0,1,1
220880,0,38,1,12.3053751,0,1,1
79168,5,34,0,11.27932739,0,1,1
275001,0,59,0,12.52453041,0,1,1
140001,3,56,0,11.84940529,0,1,1
182501,4,82,0,12.11451054,0,0,1
222501,0,42,1,12.31268692,0,1,1
908328,14,53,0,13.71936035,0,1,1
394692,14,41,1,12.8858614,0,1,1
177144,0,83,1,12.0847187,0,1,1
1666668,11,69,0,14.32633686,1,0,0
2708334,16,47,0,14.81184387,1,1,0
7736112,18,50,0,15.86141014,1,1,0
7850001,11,71,0,15.87602425,1,1,0
1020715,16,47,0,13.83601379,1,1,0
9631251,16,32,0,16.08052444,1,0,0
271541,16,32,0,12.51186848,1,1,0
551939,17,57,0,13.22119236,1,1,0
345058,11,50,0,12.7514677,1,1,0
280001,11,36,0,12.54254818,1,0,0
530001,7,51,0,13.1806345,1,0,1
1250001,9,49,0,14.03865528,1,0,0
190001,12,37,1,12.1547842,1,0,0
190001,11,22,0,12.1547842,0,0,0
235001,0,49,0,12.36734486,0,1,1
253334,0,48,0,12.44246387,0,1,0
137834,5,34,1,11.83380508,0,1,0
300001,5,39,0,12.61154079,0,1,0
292001,5,49,1,12.58451271,0,1,0
1000001,6,41,0,13.8155117,1,0,0
166001,0,62,0,12.01974869,1,1,1
1500001,6,65,0,14.22097588,1,1,1
1,16,59,0,0,1,0,1
1058334,11,20,0,13.87220669,1,0,1
600001,16,61,0,13.30468655,1,1,0
1016668,11,31,0,13.83204079,1,1,0
106668,16,39,0,11.5774765,1,0,0
547098,11,48,1,13.21238327,1,1,1
342001,8,57,0,12.74256897,1,0,1
1325001,14,37,0,14.09692383,1,1,1
220001,0,35,0,12.30138779,0,1,1
173001,7,28,1,12.06105232,0,1,1
400001,11,22,0,12.89922237,1,1,0
173501,2,41,1,12.06393909,1,1,1
545557,12,33,0,13.2095623,1,0,1
97084,2,41,1,11.48333168,0,1,1
271368,11,29,1,12.51123142,0,1,0
210001,5,44,0,12.25486755,0,1,1
247501,0,60,1,12.41916943,0,1,1
333334,8,43,0,12.71689987,0,1,0
263334,8,27,1,12.48117828,0,1,1
228334,4,69,0,12.33856487,0,1,0
193001,3,51,1,12.17045021,0,1,1
142501,5,54,0,11.86710453,0,1,1
201234,11,28,1,12.21222401,0,1,1
1400001,0,75,0,14.15198326,0,1,0
393334,0,65,0,12.88241482,1,0,1
874709,11,42,1,13.68164635,1,1,1
186668,0,73,0,12.13708687,1,1,1
243126,5,68,0,12.40133476,1,0,1
57144,5,32,0,10.95333004,1,1,1
278751,7,72,0,12.53807449,1,0,0
320001,4,60,0,12.67607975,1,0,0
1181001,12,23,0,13.98187256,1,1,1
366001,9,53,0,12.81039143,1,0,0
300001,0,42,0,12.61154079,1,0,1
345001,13,32,0,12.75130272,1,1,0
400001,6,50,0,12.89922237,1,1,1
649584,11,39,1,13.38408756,1,0,1
102072,14,27,1,11.53343391,1,0,1
550001,0,58,0,13.21767521,1,1,0
337501,13,36,0,12.72932339,1,1,0
412501,11,48,0,12.92999363,1,1,0
240001,11,34,1,12.38839817,1,1,1
93334,8,32,0,11.44394016,1,1,0
66668,11,21,0,11.10748005,1,0,1
700001,5,30,0,13.45883751,0,1,1
950001,13,34,0,13.76421833,1,1,1
158334,10,21,0,11.9724617,1,0,1
925001,7,53,0,13.73754978,1,1,0
977201,17,55,0,13.79244804,1,1,0
918001,5,53,0,13.72995377,1,0,0
509445,14,26,0,13.14107704,1,1,0
600001,5,43,0,13.30468655,1,1,1
800001,4,34,0,13.59236813,1,1,0
250001,5,39,0,12.4292202,1,0,1
220001,4,53,0,12.30138779,1,0,1
1370001,4,56,0,14.13032246,1,1,0
725001,13,24,0,13.49392796,1,0,0
333334,6,42,0,12.71689987,1,1,1
1200001,8,60,0,13.99783325,1,0,0
3300001,17,30,0,15.00943375,1,0,0
600001,18,59,0,13.30468655,1,0,0
1400001,5,43,0,14.15198326,0,1,0
700001,6,75,0,13.45883751,1,1,1
2098334,11,22,0,14.55665398,0,1,0
706668,1,65,0,13.46831608,1,0,1
941668,11,18,0,13.75540829,1,1,0
243751,8,49,1,12.40390205,0,1,1
108930,0,67,1,11.59846115,1,1,0
553751,13,47,0,13.22447014,1,0,1
357501,6,36,0,12.78689384,0,1,1
300001,3,52,0,12.61154079,0,1,1
214626,8,28,0,12.27665234,0,0,1
488334,12,50,0,13.09875488,1,1,1
550001,11,49,0,13.21767521,1,0,1
191668,7,31,1,12.16351986,1,0,1
575401,13,30,0,13.26282215,1,1,0
2030001,5,44,0,14.52354717,1,1,0
257501,0,56,0,12.45877934,0,1,1
990001,8,45,0,13.80546093,0,1,1
184001,6,32,0,12.12269688,0,1,1
26200000,0,83,0,17.08127022,0,1,1
80001,5,46,0,11.28979397,0,1,0
299001,3,41,0,12.60820198,0,1,1
140668,3,63,0,11.85415745,0,0,0
660001,0,72,0,13.39999676,0,0,0
800001,6,41,0,13.59236813,0,1,0
650001,11,36,0,13.38472939,0,1,1
800001,5,54,0,13.59236813,0,1,0
500001,0,67,0,13.122365,0,1,0
404584,5,61,0,12.91061497,1,0,1
700001,11,58,0,13.45883751,1,0,1
424001,18,59,0,12.95749092,1,0,1
718622,5,81,0,13.48509121,1,1,0
240501,3,50,1,12.39047909,0,1,0
1050001,13,35,0,13.86430168,1,0,0
29668,6,44,1,10.29782391,0,1,0
191668,1,76,1,12.16351986,0,0,0
1,13,34,0,0,1,0,0
1,13,29,0,0,1,0,0
530001,2,47,0,13.1806345,1,1,0
400001,16,71,0,12.89922237,1,1,0
700001,11,27,0,13.45883751,1,0,0
243057,12,65,0,12.40105152,1,0,0
213751,11,50,1,12.2725668,1,1,0
437501,2,72,0,12.98883438,0,0,1
1066668,13,52,0,13.88005066,1,1,0
170001,1,32,0,12.04356003,1,1,0
400001,13,45,0,12.89922237,1,0,0
203751,7,37,1,12.2246542,1,1,0
204640,13,41,1,12.22900772,0,1,0
347223,11,66,0,12.75772285,0,0,0
52501,0,45,1,10.86858749,0,1,0
93334,0,86,0,11.44394016,0,0,1
225001,15,33,0,12.32386017,0,1,0
150001,0,65,0,11.91839695,0,1,0
150001,0,64,0,11.91839695,0,0,1
87959,5,38,0,11.38462639,1,1,0
120001,11,35,0,11.69525528,1,1,0
160001,7,55,0,11.98293495,0,1,0
307918,11,48,0,12.6375885,0,1,0
100001,5,58,0,11.51293564,0,1,0
325001,0,42,0,12.69158363,1,1,0
70557,0,41,0,11.16417599,1,0,0
74584,0,43,0,11.21968174,1,0,0
1,6,36,0,0,1,1,1
125001,0,60,0,11.73607731,1,1,1
74501,7,28,1,11.21856785,1,0,0
122501,11,30,1,11.71587467,0,1,0
68001,11,55,0,11.12727737,0,0,1
87501,0,91,0,11.37940598,0,1,1
190534,8,48,1,12.1575861,0,1,0
167501,4,38,1,12.0287447,0,1,0
162501,3,66,0,11.99843979,0,1,1
195834,7,65,1,12.18502235,0,0,0
118001,4,56,0,11.67844868,0,1,0
311876,5,60,0,12.65036106,0,0,1
285001,6,56,0,12.56024837,0,0,1
102501,1,61,1,11.53762817,0,1,0
112501,11,52,0,11.63071728,0,1,1
700001,3,43,0,13.45883751,0,1,0
60001,6,43,0,11.0021162,0,1,0
450001,5,63,0,13.01700497,1,1,1
325001,5,61,0,12.69158363,1,1,0
313334,3,68,0,12.65502453,1,0,1
175501,8,24,1,12.07540035,1,0,0
255001,8,62,0,12.44902229,1,0,1
1025001,4,67,0,13.84020424,1,1,1
439557,0,73,0,12.99352264,1,0,1
350001,9,25,0,12.76569176,1,1,0
190626,4,42,1,12.15806866,1,0,1
327307,14,33,0,12.69865417,1,1,1
368401,6,60,1,12.81692696,1,0,1
515334,9,39,0,13.15257072,1,1,1
639890,7,53,0,13.36905193,1,0,1
121001,7,24,1,11.70355415,0,1,1
151876,7,46,1,11.93081951,0,1,1
122144,5,43,1,11.71295643,0,1,1
496668,0,63,0,13.11567688,0,1,1
209251,4,37,1,12.25128937,0,1,1
444584,0,69,1,13.00489426,0,1,0
363445,5,48,0,12.80338287,0,1,0
165601,0,38,1,12.01733685,0,1,0
141668,3,40,1,11.86124134,0,0,1
106418,6,46,1,11.57513046,0,0,1
365001,0,84,0,12.80765533,0,0,1
113430,3,39,1,11.63894081,0,1,1
113439,0,44,1,11.63902092,0,1,1
332501,4,37,1,12.71439838,0,1,0
201668,2,39,1,12.21437836,0,1,1
115001,6,32,1,11.65269566,0,1,1
163334,6,37,1,12.00355244,0,1,0
221787,4,69,0,12.30947304,0,1,1
233334,5,46,0,12.36022663,0,1,1
252779,0,82,0,12.44027042,1,0,1
195001,13,31,1,12.18076038,1,1,1
212223,11,34,1,12.26539326,1,0,1
171390,0,58,1,12.05169678,1,0,1
280001,11,39,0,12.54254818,0,0,1
680112,16,37,1,13.4300127,0,1,0
91408,3,43,1,11.42308807,0,0,1
300001,0,59,0,12.61154079,0,0,1
400001,0,37,0,12.89922237,0,0,1
131251,0,60,1,11.78486633,0,1,0
183293,14,37,0,12.11884117,1,1,1
272543,5,52,1,12.51555157,0,1,1
250001,11,43,0,12.4292202,0,1,0
194626,13,28,1,12.17883492,0,0,0
134723,2,57,1,11.81097603,0,0,0
175001,5,48,0,12.07254696,0,1,0
91168,0,72,1,11.42045879,0,1,1
87501,11,35,1,11.37940598,0,1,0
464834,9,46,0,13.04943562,1,1,0
515001,13,51,0,13.15192413,1,1,1
50001,13,50,0,10.81979847,1,1,0
900001,9,56,0,13.71015072,1,1,0
683334,11,70,0,13.43473911,1,0,0
148001,12,31,0,11.90497398,1,1,1
421068,13,49,0,12.95055008,1,0,0
100001,0,90,0,11.51293564,0,0,1
1,16,36,0,0,0,1,0
429001,14,52,0,12.96921444,0,0,1
575001,0,70,0,13.26212692,0,1,1
124763,0,60,1,11.73417091,0,1,1
315001,0,68,0,12.66033077,0,0,1
349068,0,81,0,12.76302242,0,0,1
127501,0,83,0,11.7558794,0,1,0
142334,5,80,0,11.86593151,0,1,1
295001,0,85,0,12.59473419,1,0,1
190668,2,38,1,12.15828896,0,1,1
159168,0,46,1,11.97771549,0,1,1
100834,2,63,1,11.5212307,0,0,1
160834,0,34,1,11.98812771,1,1,1
263161,14,25,0,12.4805212,1,1,0
70834,5,51,1,11.16809464,1,1,1
222501,3,29,1,12.31268692,0,1,1
766668,14,76,0,13.54980946,1,1,0
4122001,5,63,0,15.23184967,1,1,0
800001,10,52,0,13.59236813,1,1,0
350001,8,33,0,12.76569176,1,1,0
372723,13,40,0,12.82859039,1,0,0
185001,4,38,0,12.12811661,1,1,0
745834,21,62,0,13.52225876,1,1,0
107834,6,50,1,11.58834839,1,1,1
221668,5,78,0,12.30893612,1,0,0
53334,5,41,0,10.88432884,1,1,1
99584,5,33,1,11.50875664,1,0,1
400001,3,62,0,12.89922237,0,1,0
266668,5,33,0,12.49376011,0,1,0
323334,0,87,0,12.68644142,0,1,1
163168,3,39,1,12.00253582,0,1,1
116430,0,68,1,11.66504574,0,1,1
40001,0,77,0,10.59665966,0,1,1
470834,5,63,0,13.06226063,0,1,1
235001,2,26,0,12.36734486,0,1,1
137084,1,60,1,11.82834911,0,1,1
127501,7,23,1,11.7558794,0,0,0
927834,14,61,0,13.74060822,1,1,0
800001,15,31,0,13.59236813,1,0,1
100001,8,64,0,11.51293564,1,1,0
2500001,11,57,0,14.73180199,1,1,0
550001,5,61,0,13.21767521,1,1,1
747779,5,79,0,13.52486229,1,1,1
270001,5,79,0,12.50618076,1,1,1
650584,12,47,0,13.38562584,1,1,0
917068,0,82,0,13.72893715,1,1,0
133251,5,44,1,11.7999897,0,1,1
446251,16,37,0,13.00863647,0,1,0
271251,11,35,1,12.51079941,0,1,1
315001,0,57,0,12.66033077,0,1,1
250557,4,33,1,12.43144131,0,1,1
197501,2,64,0,12.19349861,0,0,1
135834,3,57,1,11.81918907,0,1,0
338334,11,47,1,12.73178864,0,1,1
355001,2,54,1,12.77987576,0,0,1
204001,5,34,1,12.22588062,0,0,0
211001,4,30,1,12.25961781,0,1,1
157144,3,32,0,11.96491814,0,1,0
298751,4,33,0,12.60736561,0,1,1
283334,2,72,0,12.55438137,0,0,1
205001,5,60,0,12.23077011,0,1,1
300001,5,56,0,12.61154079,0,1,0
2183334,14,27,0,14.59636402,0,1,1
612501,5,68,0,13.32530594,0,1,1
1200001,5,50,0,13.99783325,0,1,1
600001,11,32,0,13.30468655,1,1,1
31251,8,41,0,10.34980679,1,1,1
91807,0,55,1,11.4274435,0,0,0
60501,0,85,1,11.01041508,0,0,1
102084,7,32,1,11.53355122,0,0,0
101001,4,30,1,11.52288532,0,0,1
122084,3,35,1,11.71246433,0,0,1
71168,6,39,1,11.17279816,0,1,1
100001,0,66,1,11.51293564,0,0,1
174168,3,60,1,12.06777573,0,1,1
70001,0,44,0,11.15626526,1,0,1
145834,0,71,0,11.89022446,1,1,1
1616668,15,59,0,14.29587746,1,0,0
176668,12,53,0,12.08202744,1,0,1
33543,5,41,0,10.42058372,0,0,1
216668,0,28,0,12.28612137,0,1,1
782293,16,38,0,13.56998444,1,1,0
906112,0,58,1,13.71691799,0,1,0
172223,4,50,1,12.05654526,0,0,1
159287,11,54,1,11.97846317,1,1,0
167918,9,36,1,12.03123093,1,1,0
3928084,4,76,1,15.18366241,0,0,1
86001,0,35,0,11.36211395,1,1,1
384201,5,51,1,12.85892105,0,1,0
219376,6,54,0,12.29854202,0,1,0
195001,5,31,0,12.18076038,0,1,1
631251,14,48,0,13.35545921,1,1,0
279691,5,52,0,12.54144096,1,1,1
314287,5,52,0,12.65806198,1,1,0
133334,1,62,0,11.80061245,1,0,0
233334,2,62,0,12.36022663,1,0,0
225001,11,20,0,12.32386017,1,1,0
60001,11,22,0,11.0021162,1,0,0
424168,6,41,0,12.95788479,0,1,1
218890,0,58,1,12.29632473,1,0,1
180001,14,44,0,12.10071754,1,0,1
512759,14,37,0,13.14756107,1,0,0
154001,0,76,0,11.94471455,1,0,1
1003473,13,44,0,13.81897736,1,0,1
1059334,13,52,0,13.87315083,1,1,1
558418,5,61,0,13.23286343,1,0,1
904141,11,59,0,13.71474075,1,0,1
303334,0,80,0,12.62259007,0,0,1
270215,11,39,1,12.50697327,0,1,1
195001,8,48,0,12.18076038,0,1,0
1034168,2,50,0,13.84910774,0,1,0
1445001,11,25,0,14.18362045,0,1,1
425001,11,22,0,12.9598465,1,1,1
67501,0,63,0,11.11989784,0,0,0
107918,9,55,0,11.58912659,1,0,1
141668,0,59,0,11.86124134,1,0,1
326801,5,46,0,12.69710636,1,1,1
176668,6,55,0,12.08202744,1,1,0
1348334,14,66,0,14.11437988,1,1,1
167501,11,43,0,12.0287447,1,0,0
406001,0,79,0,12.91411114,1,0,1
145001,5,45,1,11.88449574,1,1,1
125668,8,33,1,11.74139881,0,1,0
350001,9,19,0,12.76569176,0,1,0
780001,5,52,0,13.56705093,0,0,0
231668,11,45,1,12.35306072,0,1,1
577709,16,33,0,13.26682568,1,1,1
182084,9,28,1,12.11222363,0,1,0
344168,11,51,0,12.74888515,1,1,1
108126,5,55,0,11.59105206,0,1,0
694728,8,74,0,13.45127583,1,0,0
3729168,19,54,0,15.13169575,1,1,0
8000001,16,60,0,15.89495182,1,0,0
2000001,16,54,0,14.50865841,1,1,0
316823,11,42,0,12.66609859,1,0,1
68626,4,56,1,11.13642693,1,1,1
273534,11,45,0,12.51918125,0,0,0
95001,11,25,1,11.46164227,0,1,1
65268,7,34,1,11.08625698,0,1,1
216668,3,57,0,12.28612137,0,1,1
300647,3,73,1,12.61369228,0,1,1
606001,13,38,0,13.31463718,1,1,0
164041,9,35,0,12.00787163,1,0,0
188584,14,59,0,12.14729881,1,0,0
1194284,17,45,0,13.99305725,0,0,0
487084,13,41,1,13.09619141,0,0,0
279672,7,57,1,12.5413723,1,0,0
283334,5,79,0,12.55438137,1,1,0
111668,11,26,1,11.62328529,0,1,1
999189,14,30,0,13.81469917,1,1,1
1816668,16,69,0,14.41251469,1,1,0
86668,4,78,0,11.36983967,0,0,1
137501,0,69,0,11.83138657,0,1,0
283334,0,67,0,12.55438137,0,1,1
180001,5,39,0,12.10071754,0,0,1
262501,7,67,0,12.47801018,0,1,0
50001,0,63,0,10.81979847,1,1,0
1,3,37,0,0,0,0,1
14287,4,41,0,9.567105293,0,0,1
693751,7,53,1,13.4498682,0,1,0
281001,11,54,0,12.54611397,1,1,0
161876,5,46,1,11.99458599,0,1,1
501751,0,52,1,13.12585926,0,1,1
589572,0,57,1,13.28715229,0,0,1
655371,16,65,0,13.39295673,1,0,0
237501,11,29,1,12.37792683,1,1,1
300001,5,59,0,12.61154079,1,1,1
128751,2,76,1,11.76563549,1,0,0
1388890,0,52,0,14.14401531,0,1,0
33334,11,20,0,10.41433334,0,1,0
90001,8,61,0,11.40757561,0,1,1
400001,5,20,0,12.89922237,0,1,1
201876,5,44,1,12.21540928,0,0,1
261251,5,62,1,12.47323704,0,1,0
279501,3,59,1,12.54076099,0,1,0
410001,0,86,0,12.92391491,0,0,1
998612,11,35,0,13.81412125,1,1,0
473591,16,56,0,13.06809902,1,1,0
403001,5,40,0,12.90669441,0,0,0
85418,5,70,0,11.35531235,1,1,1
1458334,16,53,0,14.19280529,1,1,0
157501,2,32,1,11.96718693,1,0,0
100834,0,73,0,11.5212307,0,1,1
142501,9,28,1,11.86710453,0,0,0
150001,4,27,0,11.91839695,1,1,0
329350,11,31,1,12.70487595,0,0,0
79049,2,59,1,11.27782345,0,1,1
1452501,16,55,0,14.188797,1,0,1
300001,0,68,0,12.61154079,0,1,1
238057,1,76,1,12.38026524,0,0,1
434723,0,50,0,12.98246479,0,0,1
233334,6,24,0,12.36022663,0,1,1
128334,0,46,1,11.76239109,0,1,1
2814287,17,38,0,14.85021973,1,1,0
12501,3,82,0,9.433564186,0,1,1
300001,5,53,0,12.61154079,1,0,1
260001,5,77,0,12.46844101,0,1,1
